PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,quality
-2.4996203228928047,0.8453533444512773,0.13065121138650057,-0.23544231618427913,-0.5270995318729618,0.5844536902734214,1.5529491019803077,0.226336643149423,-0.7793296193425736,6
1.199232244365247,3.9676025949827634,1.7924719225056236,1.133403571892289,0.2048113244451818,1.422230843586691,-1.059318786413441,-0.1261851182665271,-0.5093197255231559,5
3.2074253305843494,-0.6981797443589745,-1.1353959609636561,0.5751330602651005,-0.15098307574828565,-0.6069394468849526,1.264218064593632,0.34059596299307915,0.30596926293971416,6
-0.1448919796070342,-1.688880032258579,0.6207779013572682,-0.14218227332528097,-0.18954939914553154,-0.1807087834032465,1.1814383451913384,-0.8595236016153425,-0.5243444492497118,5
1.318350860014056,-2.6838899063105126,0.02333236511419879,-0.5604542156964781,0.4432792348908481,-1.283221688845109,0.16816699813969277,0.3390919232254044,0.134754634444023,6
3.0213829497820917,-1.9828218180429213,0.40132408309153683,-1.1522321483854236,0.30234842069979107,-1.1911989786659576,0.9923460867853943,-0.18577902935217736,-0.0799583587802587,6
1.1807038169361104,2.8060604223334176,1.176903875206512,-1.078328625055583,0.5577929056416949,1.6123964117830079,0.061078346377032786,0.5186211706500297,1.568494675091874,5
-2.3989249386757994,-0.6753216832407075,-1.4574994704304105,-1.1379626818815438,-0.22432634491846215,-0.9859322752397665,0.24845277152135872,-0.4472708697870187,-0.033389134813495605,5
-2.369049398591503,0.3625349492644879,2.2295513663233333,0.21106963464053435,0.7047066907780334,-0.6880156315117834,0.4335648693100324,0.5681990438208943,-0.8364725113019431,6
0.3193035055370751,-0.6641218990164734,4.0249761020952395,-1.0431338538259358,-0.18793615258735522,0.16539940403767392,-0.247910523391111,1.2523301778983762,-0.36685415045764236,7
1.0577062460378004,-1.3077293189642378,-0.20957010781137442,0.611559241688074,1.346579691793631,0.1809421419148523,-1.2680087345655648,-0.10952965967956738,0.03429176923479392,7
1.0436187794393714,-2.151220609317866,-0.16583956532829366,-0.5875379176145099,-0.08837581604910186,0.26891126599059006,0.9569143655759853,-0.29710277581988354,-0.08744910406382787,7
0.7464009132430682,0.8793852178295123,1.5936454039683832,1.6975445244981162,0.2828353526146755,-0.8321715668733495,-0.0008050481179367005,-1.363756482715391,0.9013320976385368,5
0.012030215597118832,-0.06632718765432939,2.205488314832488,-1.046814580034509,0.3108854960834425,-0.518970626123858,-0.09071036133041585,2.192024589628314,-0.5374545406784502,6
4.063239206985198,-1.538800241553864,2.0918565280092563,2.1829388922414177,-0.16704811701112213,1.8067010991021932,1.1286283606255552,0.22343896960594029,-0.3291161588324518,5
-0.1471106114020543,0.6259368833858305,-0.8354158602880406,-0.7951794641531441,0.2871207494133654,-1.3245816130748413,-0.5537565160828798,0.3240752836301017,0.2555808751504981,6
-2.0090097691586775,1.1880403199422873,-2.3423909249756596,3.2133126486519856,0.8809105283760932,0.1622970235744532,0.12356693597392732,0.2177817059154403,0.3207367394496495,3
3.4231548138796275,-0.5822008505997817,0.14987330688293551,0.882097877889006,0.22311782960791782,0.210406841866689,0.2587079107763261,1.34684309426409,-0.2756976889305425,6
-0.9252883795017911,1.8358652860080238,-0.8158556316372757,1.9662327989105375,0.009708384279125645,-0.6527712384668625,-0.7492553145923913,-0.663959391662855,-0.5956971878383381,5
-2.6792223622878137,-1.180539045331872,1.8279186744916265,1.0706646092058465,-0.551203525194863,0.13594089412314292,0.7740680642598126,-0.5428768001796843,0.8825748564413163,6
-0.773507492481579,3.1924838307256818,1.3238750836387543,1.1099442384216425,-0.90666488736661,1.1041599136408786,-0.5668776624128946,-0.7752738259970079,-2.022316651253639,5
0.20996042030955941,1.077999748900096,0.1399051437715887,-0.7481866828385849,-0.9071584251590378,-0.371647491930723,-0.170435149794543,-0.2513039939573856,0.2561025121645626,5
-0.672616104011901,-0.23261840764141845,-1.1142667399732948,-0.3739268141888878,-0.6836402203345165,-0.2753038470297579,-0.19718253124803867,-0.6456803075466823,0.0256084148571771,5
-0.05136438061023554,0.3190734264636237,-0.9939755961218355,-0.28013500152040566,-0.913870632137939,-0.36606923892123117,0.6187047321240089,-0.8821697435264116,-0.3215148559661867,5
3.9627200995068357,-0.9806807356924054,-0.9535322682745082,-1.1823382330360972,2.2297630777503645,0.3161526295209641,-0.11799085022691018,-0.4623448080606722,-0.16053590048835403,5
0.12906324228298258,0.42361617123214396,-2.023190867357273,-0.002788204846250108,-0.5632751048205988,-0.19893806983415022,0.9955232899950268,0.1392129527560187,-0.09672245511612587,6
-1.4830732594679588,1.2921317343955616,-0.5993695386366944,0.7836530949016104,0.891776903848104,0.6085025218240327,-0.46388963133932865,0.6692796062002191,-0.6612669437498071,6
-2.039199627698707,0.5695281762269403,-0.6867927856593423,1.2764432302419413,0.9945404062928636,-0.7459082124282352,-0.37285385654900777,-0.051173345995830184,0.25316233670585575,5
1.226788084712317,1.1614491563125495,-0.24298544137478575,0.31716223713599034,-0.024788447190511622,0.35470169815144553,0.4692857767935515,-0.06981071118555679,0.9598026335218879,5
0.19452367043005894,-2.953639905455539,-0.40684445989649454,-0.8964425637730321,-1.4020019585019354,0.5730529874952976,0.10612165038209406,-0.14164704313725013,-0.2096139311064706,7
-1.5652204014093438,-0.6240677341505324,0.3164589929927235,-0.8411605042037599,0.006086842054691131,0.2257014641461609,-0.5281324279916838,0.23295777033566992,-0.06497835658581302,6
-0.06764395813112552,-2.375017060196736,-0.03329724671761675,2.3651421591056785,-1.5208252232570934,-0.18989798116142742,-0.19837993876442309,-1.0892641947024775,-0.0521126875997822,4
-2.979431365568432,-0.10674351837699322,0.9042204155931853,-0.21953693928192636,0.016260582348789417,0.44870886430433976,-0.7679017617199554,0.44401746080528925,-0.6748887602934612,5
-1.5371196526306166,0.8018129354570499,-1.6859864011367252,1.6963120538360132,0.8440835608659708,0.6525394850890239,-0.3188620895153428,-0.12931944861451128,-0.19057295650383102,5
-2.4644457234517576,-1.6934434518063082,-0.39101164856882537,0.04328513758536295,0.4104467592471077,-0.9901789223110545,0.6323769546434211,-1.0375125740406506,0.12082206444270241,6
-3.7058720113587715,-1.5382407316218945,-0.6895512233673842,1.546011171353423,1.495181902040253,0.7378179425534294,-0.3382507075724625,0.6287108184847551,0.5299413233243385,7
2.391325843354601,0.7159902643742684,1.5941929916950681,-0.5241987715780841,0.5451179581997788,-0.6054694479047715,-0.5535603428886412,0.32983665762954545,0.1897346243712034,5
-0.9530879559546421,-0.1748728933104226,-1.0544489375406434,-0.49764712522117205,-1.0160730173863268,-0.3420078720722175,-0.8459605964415058,-0.7514528228360307,0.3740940905674316,5
1.1389865709188065,-0.2823735815904935,-1.0072608654656587,-1.2813984315596896,2.661543012116715,0.23349564272254994,-0.9161908920971322,-0.5377170615344777,0.5483323471992957,6
-0.33197399510762843,-0.7460415277987096,-0.9339610208472091,0.6031913680486846,-0.9375759785943159,-0.23024639574485853,-0.5653569158694239,-1.016503996607062,-0.1807775177837796,5
-0.047542231675255696,1.6590630276733036,-1.3528373498057196,0.1567661379081166,0.09324902844027476,-0.7932847906657128,0.332477111823053,0.4356287100897918,-0.8131246655818598,5
-1.6505462370586703,-0.22619514822033537,-0.7025147426490325,-0.7264898956114084,-0.07399556089580915,0.3941631439250665,-0.35471554181487747,0.21734756679102996,-0.5372257011673781,6
0.32855658570672247,1.5679466498966863,0.9329056804454021,-1.3724180839982905,-0.9722668256176832,0.4519796769657979,-0.2487625571506718,-0.6620368956227358,1.2144747349650529,5
2.3575192429209024,3.990223447765725,2.093065255061827,0.8046119167164976,1.5848686512848347,0.6378740733242114,0.27678073140035975,-0.5739846812763066,-1.0526740276991373,5
-1.0846835770333916,-1.1199301892630198,-1.50460432514914,-1.5432432448723041,-0.8791180224558633,0.5324250371252488,0.29878630782687887,-0.7487099991408757,-0.20992577145708832,6
-0.4622117810986569,-2.8388217161757203,0.6594487201960154,-1.0255131801399417,-0.3504288312001268,-0.08207343683442997,-0.7096060212067036,-0.5883445602011651,-0.01511188477071862,5
0.31478105305068077,0.2094222552813134,2.113754711877348,-0.3831993913233058,0.0622471048938818,0.12290827167510858,-0.10977355615699319,0.46007083134751936,-0.36264139113448907,6
0.7516656361836809,-1.6897162241876507,0.007035070689863903,-0.824163703393073,0.2516814740895449,-0.17939517361530308,-1.560183553920709,0.4116747917107832,0.36375528923737044,5
-0.6262210132816232,-0.30590366274366476,1.8183695136217948,1.7941679884854516,-1.3651578479608748,-0.018306063160678898,-0.9089236687006971,-2.3069246134035954,1.333752324979779,4
-0.026009895757199825,-1.3280529580115947,1.924069960666803,0.24593825039435774,-1.1362903270897062,1.155690469131366,0.3701263861689468,0.4555901582461257,-0.6279736787613981,6
-1.592826573860553,-1.5728529954096253,-0.01694617007466744,-0.031478181254263736,-0.6570427760950834,1.7085760770907776,-0.9309093656071509,-0.04040940538111436,0.5339770156490903,6
0.47597083719943817,-0.6448581186001288,-0.4450899102618908,0.2466281121190262,-1.554257855160373,0.33931853394852324,1.669193780751711,0.23664869376887793,0.17530186161363015,5
0.9120492918944894,0.27170395462207325,1.1980445097591481,0.02487488703386587,-0.19905533649434276,0.051109733219410244,-1.5888102894780878,0.0627258976729521,-0.03216318277202565,6
-1.0008962054830806,-0.4402899626831814,-0.10045173674935197,-0.8645267348851587,-0.3992940713827433,-0.5303389201732039,0.6326120890362213,-0.8372689559048706,-0.9223623363930765,6
-1.9833248346225627,-1.0950532401285809,0.3681849532338568,-1.635196996889841,0.39663814241319556,-0.7762414050281271,-0.6998098080636338,-0.33441018227483416,-0.5077726668048295,7
-2.31400866646255,-0.5623782469246302,-1.8561692237361032,-0.849381120508142,-1.5631869781352337,-1.5153997961534251,0.6395967790472948,-0.2809211560332899,0.012963700598257211,5
-3.252095829513107,-0.42355703286350443,-1.2731485197194674,-0.5266858714323425,1.127941048456331,-0.6595013654601214,-0.7054014661503614,0.4406422239913999,0.4971664625960688,4
0.027463260392347522,1.5943164885866559,0.6668138135147454,-0.6503248174724334,-0.8386175200456533,0.0950640768337306,0.2299481224304815,-0.5888698583836669,0.19646992903520494,6
0.990228362132411,-0.05120779366360275,0.915348717495728,-0.6513251078850842,0.2641310289682191,0.07190476134907885,-1.365937427089581,0.26535588066017024,0.23665485767144082,6
0.763439560088729,-0.6017397434504634,-1.086244359366962,-0.9459183960430958,-0.6655670282073912,-0.16916722768088335,-0.7599685507630942,0.3755960572970331,0.22200069249527907,5
0.9791820734458884,0.15719000068318156,-1.0607948999525698,-1.5919225088004774,3.0110050054623123,-0.0824970354061162,0.4056405080264595,-0.39221869773300266,0.18883588717860478,5
0.3133685120527583,0.398191332665629,0.14271021320606248,-1.046676431838768,-0.618347500343954,-0.4136562147753359,-1.3185576703686939,-0.11006982426402315,0.9927177035772782,5
4.372562481172231,-0.18825510676941426,-1.350875403481355,1.978966465787449,-0.458249260760914,0.4265382503476875,1.5139596307181775,-0.16664930352005775,-0.6761857787254207,5
3.2732953309587525,0.2572298169514712,-0.004064884347967571,0.23304644320284348,-1.2742938199799991,-0.03544579246898473,0.5891271137914916,0.8197096910678983,0.08968265624510957,6
0.6945501334106781,-2.6513691456751323,0.18027448135873714,-0.2172922567391718,1.781402277236514,2.764748215828261,-0.7945563870556838,-0.23895791995400573,-0.11785447207958574,7
-0.591247671932208,1.0655200716490796,0.31298673207468725,-0.8573167424472812,-0.7429408138405492,0.72841351387082,-0.3045909445845836,-0.6440512767177923,1.0586626762544649,5
-1.6529518226852795,0.25418983325583283,-1.2910638379386516,-0.11992657999129426,0.39142254707114393,-1.4367183002599677,0.2340803172060743,-0.3575316305378384,0.009547827397384667,6
1.48400196204886,-0.026022958919044412,-0.013889669378700401,1.9661001149028277,0.6553912848191913,-1.0527035173400743,-0.7252553654952324,-0.5750689623840123,0.04501495242953899,7
0.16297624801146784,-2.983930641574003,0.9730336037344332,-0.4619379886235346,0.4008335090873965,-0.31295897564437053,-0.9728385900262922,0.6410977778557593,0.12121799522381031,7
-1.4202328899705357,0.2154215330550354,-0.23639852261959984,-0.05038207267916288,0.6072258078759961,-0.021057187400816912,0.9128908896295963,0.6110413162860918,-0.3863548161587609,5
-1.8502571274196185,-0.3575832986313971,-1.5493838583710668,-0.6069327574881441,0.5980042137922249,-1.453861653621567,-0.1325768100999682,-0.4829181179283432,-0.04678391928896534,5
2.8086336035133286,0.8851025702924044,-1.2745888645653267,0.07148731737702214,2.3400664926737442,1.5439932308246869,2.378960481571961,-0.8362552169633435,0.23218433048323447,5
-0.33029153881833884,0.3420175462648982,0.3254736050631517,0.8263135870139495,-0.21533999345545876,0.18729834803453013,-0.963346612466926,-0.34691553087235655,-0.9531737889383005,6
-1.731368378704362,-1.875805223526498,1.7889963966528115,1.659871757235235,-1.0194812894476963,0.3083597717499426,-0.2199110083946026,-1.4970937146317977,0.35521018888156003,6
-0.8810085204274086,-0.8945230760350023,1.1750402817362764,-0.08527322547122825,0.7931211461558316,0.12795319010113593,-0.4680374414213446,0.16043002782487167,-0.15172673374800344,6
